title,localisation,desc,link,date,entreprise,note
Data scientist (H/F),France,"Le Groupe MULTIHEALTH, leader en France et dédié aux industries de la santé, propose des services innovants dans le domaine clinique et préclinique au travers de son pôle CRO insourcing projet et outsourcing de collaborateurs experts, CSO gestion de la Vigilance, etools eCRF, CTMS., formation école et séminaires et esanté DM connectés.Son secteur d'activité, très large, s'adresse aux industries Pharmaceutiques, industries du Dispositif Médical, biotechnologies, cosmétologie, nutrition, hôpitaux publics et privés, en France et à l'International. Disponibilité, expertises, conseil, écoute, singularité. autant d'atouts qui nous permettent d'accompagner nos clients dans leurs projets en apportant des solutions qui répondent à leurs besoins.TempoPHARMA, société du Groupe MULTIHEALTH, spécialisée dans la délégation de compétences et le recrutement pour les industries de la santé depuis 20 ans, recherche pour l'un de ses clients un Data Manager / Programmeur SAS.Au sein du département médical, vous serez en charge des bases de données en étroite relation avec les équipes cliniques. Vous aurez comme principales missions :  Création et mise en forme des bases de données cliniques Réaction du plan de validation et de datamanagement des données cliniques  Gestion de la réconciliation des bases de données et des gels de bases.  Programmation des contrôlés de cohérence et gestion des requêtes  Préparation et animation des réunions de revue des données  Rédaction des rapports de datamanagement Formation Bac +3 à 5 Scientifique et/ou informatique complété d'une formation en Data Management Maitrise du logiciel SAS exigée  Bonne connaissance de la recherche clinique et de la réglementation  Organisé, rigoureux, autonome et ayant une bonne capacité d'analysePoste basé en IledeFrance, à pourvoir dès que possible en CDI Si ce poste vous intéresse et que vous pensez correspondre au profil recherché, n'attendez plus, rejoigneznous en envoyant votre candidature.Type de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9800802,2020-05-01,NA,NA
DATA SCIENTIST - STATISTICIEN (H/F),44 - NANTES,"Activites et taches specifiques  En evoluant dans cette equipe, vous pourrez etre amene a  travailler sur tous les sujets traites par l'equipe, dans des activites : a?¢D'analyse des donnees et des modeles existants, a?¢De modelisation par des methodes variees de statistique et de machine learning, a?¢D'evaluation et de documentation des modeles elabores, a?¢De reponse aux audits de l'ACPR Autorite de Controle Prudentiel et de Resolution et de la BCE Banque Centrale Europeenne, a?¢De reflexion, d'experimentation et de mise en A?uvre des outils d'analyse des Big Data et de la data en general.  Connaissances et competences   Vous avez un diplome Bac+5 en statistique ou mathematiques appliquees Master 2, ENSAI, ENSAE, ISUP, ecole d'ingenieur.  Vous avez de bonnes connaissances et un fort interet pour la statistique, le machine learning et l'analyse des donnees. Vous maitrisez un logiciel de data science parmi R, Python, et eventuellement SPSS ou SAS  Une connaissance des environnements Big Data Hadoop, Spark... est un plus.  Vous etes dote de capacites et de gout pour l'analyse des chiffres et l'investigation  Une bonne pratique de l'anglais est souhaitable.   Savoiretre  savoirfaire   Vous avez des qualites de perseverance, de rigueur, de precision et de redaction.  Vous aimez travailler en equipe et communiquer.  Vous etes curieux, motive, autonome et vous savez faire preuve d'initiative et de reactivite.   Autres informations   Le base a  Nantes est a  pourvoir en CDI des que possible.   Vous beneficierez d'avantages « Convention Collective Banque » comme : a?¢13eme mois, a?¢RTT, a?¢Prime d'interessement et de participation, a?¢Abondement, a?¢Conditions bancaires avantageuses, a?¢Regime de Frais de Sante et de Retraite tres attractif, a?¢Et encore plein d'autres avantages a  decouvrir...  Vous evoluez dans un environnement stimulant base sur un management de proximite. Un Groupe qui s'engage pour ses salaries par la formation et l'evolution professionnelle. Vous recherchez un projet innovant ? Alors Rejoignez la Team EI en postulant!Type de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9797590,2020-05-01,NA,NA
Data scientist (H/F),75 - PARIS 01,"POSTE : Senior Data Engineer  Architect H/FPROFIL : De formation Ingénieur ou équivalent, vous possédez une solide expérience acquise en ESN, en cabinet de conseil ou en entreprise utilisatrice.Vous avez déjà assuré un rôle d'Architecte Technique, ou de Développeur Senior, au sein d'équipes en charge : De la mise en oeuvre de projets de valorisation des données de l'entreprise : Ingestion des sources de données, Construction de DataLake avec la maîtrise du cycle de vie de la donnée, Transformation et corrélation, DataViz. De l'architecture applicative, de la conception logicielle et du développement notamment en langage Java dans des environnements multiplateformes onprem, cloud.... De la collaboration avec les Business Analysts ou les Data Scientists.Vous souhaitez valoriser et développer votre expertise technique et vous avez de l'appétence pour : Les challenges techniques autour des exigences de performance, disponibilité, exploitabilité, etc. La mise en oeuvre de solutions d'industrialisation de stacks techniques CI/CD, culture Devops....Idéalement : Vous avez une expérience de l'écosystème Hadoop et des technologies Spark, Kafka. Vous avez participéà la migration d'applications vers le Cloud Public Azure, AWS ou GCP.Audelà de votre expertise technique, votre personnalité fera la différence : attirance pour le challenge intellectuel des problématiques techniques complexes, créativité et esprit d'entreprendre, curiosité, sens du collectif et du service client, tempérament dynamique et proactif.Nos atouts : Vous proposer des projets à fort enjeu, diversifiés, stimulants, dans un contexte technique très pointu. Vous permettre d'être partie prenante dans la construction du cabinet et d'en détenir une partie du capital équipe à taille humaine, détention du capital par les salariés, profitabilité de la société depuis sa création. La notoriété de notre pool d'experts.DESCRIPTION : PROLOGISM Groupe SILOGISM, une équipe d'experts  https://www.prologism.fr/index.php/lesprologistes/  dédiée aux applications à haut niveau de criticité et de performance comme les applications financières et boursières, Internet transactionnel ecommerce, jeux, ebanking, Internet mobile.Notre capital est détenu à 100% par les dirigeants et collaborateurs.Nous sommes affranchis de tous éditeurs et constructeurs.Notre expertise et notre engagement nous ont valu d'être initiateurs et contributeurs du Référentiel du Comité Européen de Normalisation « Best Practices for the Design and Development of Critical Information System »Nos Labs Devops & Data nous permettent de faire grandir ensemble nos expertises individuelles et collective sur des projets innovants agrément Organisme de Recherche Privé.Notre leitmotiv : mettre en place les bonnes pratiques en phase de « Design » et de « Build » afin de garantir la qualité de service en phase de « Run ».Nos principaux domaines d'expertise : Performance, monitoring et qualité de service  Data engineering / analytics  Devops  CloudLa performance de nos interventions nous vaut d'être recommandés auprès de nouveaux clients avec des enjeux critiques. Nous avons donc besoin de renforcer notre pool d'experts et recrutons des :Senior Data Engineer / Architect H/FParisVous rejoignez l'équipe de consultants PROLOGISM chez nos clients dans le cadre de grands programmes de transformation digitale.Vous contribuez à des projets très innovants et complexes autour d'applications « datacentric » Bases de données relationnelles à très forte volumétrie, Big data, Monitoring/Métrologie, Analytics, etc..Vous participez au design et à la mise en oeuvre de solutions techniques, dans des contextes à haut niveau d'exigences de qualité de service performance, résilience, disponibilité de service, etc. et à très forte volumétrie de données.Vous travaillez en forte proximiType de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9787044,2020-05-02,NA,NA
Consultant Data Scientist (H/F),75 - PARIS 01,"Et si vous découvriez une ESN fondée par des consultants pour les consultants ? Vous recherchez une entreprise. * Avec un fonctionnement horizontal ? Nos consultants ont des responsabilités au sein de nos 4 pôles centraux ERP, Big Data, Business Intelligence et NTIC. * Avec une expertise dans la valorisation de la donnée ? Nous sommes présents depuis plus de10 ans dans ce secteur avec un écosystème d'experts, un Pôle R&D. * Référencée au sein des grands comptes du CAC 40, et impliquée sur toutes les phases de projets passionnants ? Retrouvez les interviews des Inventifs sur LinkedIn avec #LesInterviewsDesInventifs Rejoignez Inventiv IT ! Vous êtes au cœur de nos priorités, nos actions en sont le reflet : des activités sportives et ludiques hebdomadaires, un accompagnement par un Coach tout au long de votre carrière, une flexibilité d'horaires et du télétravail, qui apportent un équilibre de vie professionnelle et privée. Qui êtesvous ? Ingénieur de formation, vous disposez d'au moins 3 ans d'expérience dans l'exploitation de données. Vous avez un esprit entrepreneurial et souhaitez vous investir pour faire grandir l'entreprise dans laquelle vous travaillez. Vous savez fédérer les équipes autour de vous et avez une réelle expertise et rigueur dans ce domaine. Vous possédez un bon niveau d'anglais. Vos compétences et ce que nous attendons * Recueillir les besoins du client  Modéliser les données * Développer des algorithmes et scénarios pour répondre aux besoins de l'analyse * Tester, contrôler la qualité et la cohérence des résultats * Etre en veille sur les technologies data et les modèles de data science Machine Learning, Deep Learning. * Posséder des connaissances en mathématiques, en analyse de données et en langages statistiques tels que Python, R. * Maîtrise des méthodes de machine learning SVM, Random Forest, Kmeans. * Utilisation des outils d'intégration continue Jenkins, Sonar. * Bonne connaissance des technologies Big Data les plus courantes : Hadoop, Pig, Hive, Spark, Hbase. * Expérience sur une base de données et des connaissances en SQL Avantages : * Participation au transport * RTT * Titrerestaurant / Panier Type d'emploi : Temps plein, CDIType de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9786047,2020-05-01,NA,NA
Data Scientist H/F,79 - NIORT,"De formation Bac 5 en école d'ingénieur, actuariat, ou un master 2 avec une spécialisation en statistiques / informatique / data science ou doctorant en data science, vous justifiez d'une première expérience réussie d'au moins 2 ans en marketing analytique ou actuariat dans une compagnie d'assurance ou de conseil. Compétences techniques :  Expertise en mathématiques appliquées : statistiques, machine learning régressions, classification, clustering. La maitrise des analyses spatiales et séries chronologiques serait un plus, de même que les analyses de Graphs.  Programmation informatique : R, Python pandas, numpy, scikitlearn, Spark  Gestion des bases de données : SQL, noSQL, SAS, la maîtrise des bases de graph serait un plus. La maitrise de l'anglais est indispensable. Au delà de ces compétences techniques, vous :  Avez une aisance pédagogique pour vulgariser les méthodes employées et rendre opérationnelle la lecture des résultats obtenus.  Avez des capacités rédactionnelles  Avez la volonté d'innover au service du client interne et externe et êtes reconnue pour vos qualités relationnelles et vos facilités d'adaptation. Des déplacements sont à prévoir Niort / ParisType de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9785090,2020-05-01,NA,NA
Data Scientist H/F,France,"Rattachée au Responsable du service Data & Analytics, au sein d'une équipe de 4 personnes, votre rôle en tant que Spécialiste Actuariel Datascientist consistera à :  Mettre en œuvre des uses cases techniques priorisés par le responsable de service ;  Réaliser des expérimentations en data science en lien avec les uses cases précités ;  Proposer de nouveaux axes d'études du portefeuille de prévoyance collective et notamment de sa sinistralité ;  Proposer des outils de datavisualisation permettant aux différents services de la Direction de de mieux connaître le portefeuille et comprendre son comportement ;  Assurer le suivi de la politique de souscription et aider dans sa mise à jour ;  Réaliser les études d'impact des évolutions réglementaires sur le portefeuille et sur les normes de tarification ;  Assurer une assistance technique aux collaborateurs de la Direction.,  De formation supérieure en actuariat, vous avez une expérience de 1 à 4 ans en datascience et en provisionnement dans le secteur de la prévoyance.  Vous maîtrisez les outils R, Python et SAS ainsi que les outils bureautiques  Vous disposez d'un sens de l'analyse et de l'organisation  Vous êtes reconnu/e pour vos qualités relationnelles et votre capacité à travailler en équipe  Vous êtes doté d'une capacité à vulgariser les méthodes et techniques de data science pour permettre une appropriation par les utilisateurs finaux commerciaux, services techniques, etc..Type de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9783838,2020-05-01,NA,NA
Data Scientist / Engineer - Secteur Ecologie (H/F),75 - PARIS 01,"Contexte Vous avez une expérience professionnelle significative dans la Data ? Travailler dans une entreprise dont l'activité est étroitement liée à l'environnement vous motive tout particulièrement ? Rejoignez cet important acteur dans le secteur de l'écologie. Leur objectif ? Conseiller et accompagner les entreprises afin de réduire leur impact sur l'environnement. Basée en plein centre de Paris, la société cherche à intégrer un nouveau Data Scientist en CDI pour accompagner sa croissance. Responsabilités Au sein de l'équipe technique, vous interviendrez sur les projets suivants : * Designer et intégrer un Data Lake et un Data Warehouse * Assurer la collecte et le traitements de données outils d'aide à la décision * Assurer la qualité et sécurité des données utilisées * Participer à la mise en place de processus d'automatisations Technologies : Python, BI, Talend, Apache, Hive, Hadoop, Spark Profil * Vous avez une expérience significative sur un poste similaire * Vous maîtrisez les concepts de Data Warehouse et Data Lake * Vous savez faire preuve d'autonomie mais également collaborer au sein d'une équipe Agile * Vous êtes sensible au domaine de l'écologie/environnement * Vous avez un bon niveau d'anglais écrit + oral Avantages * Locaux situés au cœur de Paris * Environnement de travail spacieux et agréable * Nombreux challenges techniques * Société référente sur son marché Type d'emploi : Temps plein, CDI Salaire : 50 000,00€ à 60 000,00€ /an Télétravail: * Temporairement en raison du COVID19Type de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9783585,2020-05-01,NA,NA
Data Scientist h/f- Paris- Cdi,75 - PARIS 01,"En tant que Data Scientist, vous rejoindrez l'équipe Data composée de 4 personnes.Informations sur l'entrepriseA propos de notre clientNotre client est une startup made française de 90 collaborateurs. En 5 ans, ils ont réalisé 3 levées de fonds dont la dernière d'environ 10 millions en 2018.Cette startup a développé une solution « clé en main » facilitant la recherche et sécurisant l'achat de véhicule d'occasion en France et en Europe.Ils répertorient 8 millions d'annonces de vente de véhicules d'occasion sur leur plateforme et propose la seule solution positionnée 100% côté acheteur.Travailler pour notre client, c'est intégrer le leader du marché de la voiture d'occasion et vivre une aventure incroyable aussi bien professionnellement que personnellement !MissionsEn tant que Data Scientist, vous aurez pour missions : D'analyser les données à l'aide d'outils statistiques et de Machine Learning D'étudier le marché européen des véhicules d'occasion D'identifier les flux d'utilisateurs De mettre en corrélation les données reçues De créer des typologies de profil d'utilisateur présent sur notre leur internet De produire des rapports et visualisationsProfil du candidatFormation et compétencesLe/la future Data Scientist devra être une experte de Python et ses modules : Panda, Numpy et Scikit. La maîtrise d'autres frameworks est un plus. 3/4 années d'expérience sont requises pour ce poste.Ils sont à la recherche de passionnées de la data désireux d'apprendre et d'apporter leur expertise à l'équipe Data.Avantages et conditionsSalaire : 50k annuel brutType de contratContrat à durée indéterminéeContrat travailDurée du travailHoraires normauxSalaireSalaire :Annuel de 49000,00 Euros à 50000,00 Euros",https://candidat.pole-emploi.fr/offres/recherche/detail/9780508,2020-05-01,NA,NA
"Belle opportunité Data Scientist, expertise en Machine, Deep Learning NLP NLU - langage python et R (H/F)",75 - PARIS 11,"Notre client souhaite renforcer l'équipe Data Science pour travailler sur différents sujets. L'équipe Data Science a besoin de renfort très rapidement pour répondre aux attentes qui lui ont été fixées. Cette équipe a besoin de profils datascientists avancés avec une expertise en Machine Learning, Deep Learning. Ces profils doivent également maîtriser le langage Python, voir R.Détails de la prestation :Les datascientists seront en mesure d'accompagner l'équipe Data Science de notre client en étant force de proposition sur des sujets R&D identifiés par le manager de l'équipe sur une période de 90 à 150 jours pas d'activité en Août. Un des enjeux est de permettre de démontrer la valeur ajoutée de l'équipe, en livrant des produits Data Science et des résultats de manière régulière Ces travaux auront la vertu de positionner cette équipe en centre d'excellence. Ces travaux de R&D restent néanmoins très opérationnels car il est important de démontrer que la Data Science apporte de la valeur.L'enjeu de tous les travaux menés reste la mise en production des produits Data Science qui auront été développés. Par ailleurs, les Datascientists externes collaborent pleinement avec l'équipe Data Science sur les projets sur lesquels ils travaillent. Il y a un réel partage entre les personnes pour gagner en efficacité et en efficience.2 profils sont souhaitésIl y a 2 sujets majeurs identifiés :¿ Construire un dispositif pour monitorer l'impact des verbatims sur l'Experience Client, la notoriété de la marque et la concurrence. Plusieurs sources de données sont disponibles: Les verbatims des réseaux sociaux, Les réponses aux questionnaires de satisfaction, Les commentaires des conseillers, Les données décisionnelles présentent dans les Legacy, Les données de navigation web Google Analystics, DMP Weborama Les données issues de la Plateforme de ServicesL'objectif est de pouvoir utiliser les méthodes de Machine Learning, Deep Learning en utilisant par exemple les méthodes Analyse de sentiments NLP,NLU Analyse d'impacts des sentiments/retours clients sur le businessIl sera attendu en livrable d'être en mesure de produire: un tableau de bord de KPIs pour montrer l'impact de la concurrence Capter ce qui est dit sur les marques, pour segmenter ces informations afin de définir une visualisation pour apporter de la valeur Faire de ces analyses une résonance de ce qui émane du public pour faire émerger des points de ce qui fonctionne et de ce qui ne fonctionne pas, ce que les gens futurs Clients ou déjà Clients veulent Soit pour modifier les processus existant en donnant des pistes de réflexions Soit en identifiants de nouveaux besoinsCe qui viendra nourrir les retours sur l'Expérience Client, le contenu des Edito, les messages de communication,¿ AOCTravailler sur un moteur de recommandations, faisant appel à des modèles de Machine Learning et d'optimisation des Flux pour accroître les taux de transformation tout en priorisant les lead Internet sur l'Auto, la MRH et la Santé pour les Prospects d'une marqueL'objectif est ensuite de pouvoir construire un moteur de recommandations des leads à transformer entre l'Auto, la MRH et la Santé pour les prospects d'un point de vue commerciale en prenant en compte la probabilité du score technique, garantissant la valeur des prospects conquis .Livrables : Score MRH, Santé en utilisant des données des Legacy et du digital Proposition de croisement du score d'efficience commercial et du score technique Analyse de la performance du score d'efficience commerciale Auto,MRH, Santé et du croisement du score d'efficience et du score technique Moteur de recommandations pour organiser la relance entre l'Auto, la MRH et la SantéPériode de 90 à 150 jours pas d'activité en AoûtType de contratProfession libéraleEmploi non salarié",https://candidat.pole-emploi.fr/offres/recherche/detail/9777598,2020-05-01,NA,NA
Data Scientist H/F,13 - AIX EN PROVENCE,"CS est un acteur majeur de la conception, de l'intégration et de l'exploitation de systèmes d'information et de communication critiques en France et à l'international.CS se positionne parmi les toutes premières sociétés de services en informatique en France et s'affirme comme un concepteur, intégrateur et opérateur de systèmes critiques de tout premier plan.CS est reconnu comme une entreprise à la pointe de la technologie et s'impose dans 4 domaines technologiques multisectoriels en France comme à l'étranger :* Cybersécurité* Systèmes Sûrs Industriels & Embarqués* Continuité numérique : Simulation & PLM* Gestion de crise & Surveillance de zonesLe département Systèmes d'Informations CS et plus particulièrement le pole Big Data a pour vocation de répondre aux nouveaux enjeux majeurs de ses clients concernant le traitement des gros volumes de données. En effet, la présence de plus en plus massive de capteurs accéléromètre, puce RFID, GPS, etc., souvent interconnectés, tant au niveau de la production industrielle qu'au niveau de notre quotidien, conduit de nombreuses sociétés et de grands groupes industriels à s'intéresser au défi majeur que constitue la valorisation de ces sources gigantesques de données.Dans ce contexte, CS recherche un Data Scientist H/F expérimenté afin d'accompagner la croissance de son activité.Il réalisera les missions suivantes :* Analyser de gros volumes de données de type 'série temporelle', développer et déployer des modèles prédictifs, et assurer la communication avec le client.* Contribuer aux activités de foisonnement et d'avantvente de l'offre 'Data Science' compréhension du besoin, proposition de solutions techniques, réalisation de missions d'audit, .Type de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9777587,2020-05-01,NA,NA
Ingénieur Data Scientist (H/F),31 - TOULOUSE,"Groupe international et leader de son marché, ALTEN intervient sur tous les grands projets porteurs d'enjeux technologiques, en s'intégrant depuis près de 30 ans à la stratégie industrielle de ses clients Plus de 36 000 collaborateurs dans le monde entier, dont 88% d'ingénieurs  CA de 2 Milliard €. ALTEN place le développement de carrière de ses Ingénieurs au cœur de son modèle et vous permet de prendre rapidement des responsabilités et d'évoluer en accord avec vos ambitions professionnelles. Si la perspective d'intégrer l'entreprise porteuse des projets les plus innovants en France comme à l'international vous motive, alors rencontronsnous !Labellisé ""Top employeur"" 2020, ALTEN est un acteur majeur du recrutement d'ingénieurs en France.Description du poste :Et si vous rejoigniez ALTEN ?Le pôle de digitalisation d'Alten réalise des projets d'amélioration continue sur des thématiques Big Data, BI et Qualité principalement pour l'aéronautique.En tant qu'Ingénieur Data Scientist, vous êtes intégré à une équipe passionnée et participez aux missions suivantes :· Identification des besoins clients pour les traduire en problématique data science classification, anticipation, root cause analysis.· Développement de la solution en passant par les étapes standards identification et nettoyage des données aberrantes, modélisation.· Apporter une réponse métier via la modélisation réalisée ALTEN vous permet de mettre en application votre formation et de gagner en autonomie.Vous serez accompagné par nos ingénieurs expérimentés et évoluerez dans un environnement technique et agile. Vous serez en charge de la gestion de plannings multitâches ainsi que des reporting hebdomadaires.Description du profil :Vous êtes diplômé d'une École d'Ingénieur ou titulaire d'un Master avec une spécialisation orientée en analyse de données, modélisation, statistiques.Vous avez de bonnes compétences en Python/R. Des compétences en PySpark seraient appréciées.Vous êtes passionné par l'univers aéronautique et l'analyse de données.Vous avez un bon niveau d'anglais vous permettant d'évoluer dans un contexte international, et êtes quelqu'un d'autonome avec de bonnes qualités relationnelles. Compétences :Vous faites preuve de capacité d'innovation, de compétences d'analyse et de synthèse et de vraies qualités tant relationnelles que rédactionnelles vous permettant d'éditer les documents nécessaires. Vous saurez assurer la confidentialité des projets que vous mènerez.Vous fuyez la routine et souhaitezvous challenger ? Cette opportunité est faite pour vous !Type de contratContrat à durée indéterminéeContrat travail",https://candidat.pole-emploi.fr/offres/recherche/detail/9775552,2020-05-01,NA,NA
